Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2021,2021,2021,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,8913,Non-military arms,5,Number of items,433949,,,,246300,,6914797,,,0
S4,2021,2021,2021,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,8911,Armoured fighting vehicles and arms of war,1,No Quantity,0,,,,32857,,6221680,,,0
S4,2021,2021,2021,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,8911,Armoured fighting vehicles and arms of war,1,No Quantity,0,,,,,,209543420,,,6
S4,2021,2021,2021,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,8913,Non-military arms,5,Number of items,250625,,,,,,25626886,,,4
S4,2021,2021,2021,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,8747,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities (other than meters of subgroup 873.1); instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other io",1,No Quantity,0,,,,,,200859259,,,6
S4,2021,2021,2021,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,8744,"Instruments and apparatus for physical or chemical analysis (e.g., polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the li",1,No Quantity,0,,,,0,,738053974,,,6
S4,2021,2021,2021,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,8731,"Gas, liquid or electricity supply or production meters, including calibrating meters therefore",1,No Quantity,0,,,,,,111057883,,,6
S4,2021,2021,2021,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,8121,"Boilers (other than those of group 711) and radiators, for central heating, not electrically heated and parts thereof, of iron or steel; air heaters and hot-air distributors (including distributors which can also distribute fresh or conditioned air), not",1,No Quantity,0,,,,0,,65489156,,,6
S4,2021,2021,2021,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,7783,"Electrical equipment, n.e.s., for internal combustion engines and vehicles; parts thereof",1,No Quantity,0,,,,0,,492531370,,,6
S4,2021,2021,2021,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,7725,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (e.g., switches, relays, fuses, surge suppressors, plugs, sockets, lamp-holders, junction boxes), for a voltage not exceeding 1,00",8,Weight in kilograms,14227800,,,,0,,840804256,,,6
